0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
-0.44383178130980544,-0.5005473841552984,-0.5411749822222806,-0.5644087710803801,-0.5695019976388725,-0.5562909614054471,-0.5252002759547229,-0.4772292214985874,-0.4139196271979759,-0.3373063155050179,-0.2498517012951677,-0.15436664782702625,-0.053920123284423256,0.048259438386166316,0.14888790199902635,0.24473098593626383,0.33270821462018385,0.4099919275329803,0.4740981625523851,0.5229664925380888,0.5550262491553549,0.5692470054476491,0.5651716946068596,0.5429313004765862,0.5032406476236334,0.4473754262882729,0.37713119065028045,0.29476564824021073,0.2029260953617174,0.10456433081015105,0.002841782630528482,-0.09897210278106532,-0.19760494337475876,-0.2898865984984985,-0.3728510598270087,-0.44383178130980505
0.7592274802711434,0.8410224781551489,0.8957863215956477,0.921758855604622,0.9181053015687511,0.8849430877209021,0.8233380749001055,0.7352702989071949,0.62357033052499,0.49182829864433486,0.34427850056757886,0.18566330820928695,0.021080744360869753,-0.14417937195660083,-0.3048054446282031,-0.45563481951469964,-0.5918197164044156,-0.7089830406580089,-0.8033590666316648,-0.8719144711977372,-0.9124458272458978,-0.923650423643448,-0.9051681354429977,-0.8575929985945868,-0.7824541171414762,-0.6821665165580465,-0.5599535228439618,-0.419743162174379,-0.26604191090668733,-0.10378985372244134,0.06179809475902002,0.22539980162728476,0.38175697341167397,0.5258441619599281,0.6530302864767724,0.7592274802711438
-0.8007841308776703,-0.7877290005879091,-0.7493556120736719,-0.6868973176155354,-0.6023615781882402,-0.49846544201321724,-0.3785482163931579,-0.24646413962771252,-0.1064585026232629,0.03696879824984613,0.1792078915291766,0.315687095722015,0.44201985691014034,0.554145736202024,0.6484609155797441,0.7219340275753127,0.7722035859153142,0.7976538856327707,0.7974669331541868,0.7716487372860491,0.7210291160868418,0.6472350258318706,0.5526382692999101,0.4402792640803677,0.31376932105029726,0.17717457387141292,0.03488529010857641,-0.10852523558206208,-0.2484476709062318,-0.3803847936640507,-0.5000960361718562,-0.6037337805967092,-0.6879670245593745,-0.7500884422915484,-0.7881014003136457,-0.8007841308776703
0.9486442578980396,0.977399804311529,0.9747409168072079,0.9407530542172055,0.8765286144104706,0.7841318237264371,0.6665323910420222,0.5275100588848387,0.3715331193983742,0.2036147997559771,0.029152132914607613,-0.1462475074650922,-0.31694663262201406,-0.4774588322219064,-0.6226251120997509,-0.7477797085770607,-0.8489000499455102,-0.9227360452314234,-0.9669145447938516,-0.9800156153066679,-0.9616181775839938,-0.9123135404116982,-0.833686395396489,-0.7282638836737858,-0.5994343715122877,-0.4513385454341408,-0.28873632714314856,-0.1168538857247342,0.05878433572857058,0.23253318026364656,0.39880821705611086,0.5522652296118978,0.6879719832826139,0.8015667513453933,0.8893985044886119,0.9486442578980396
-0.3020327096120082,-0.44593905972548864,-0.5755125615395114,-0.6865886160923412,-0.7755971475969683,-0.83967734861437,-0.8767696287584822,-0.8856818116258431,-0.8661274523261276,-0.8187350440566089,-0.7450278178136724,-0.6473747844952742,-0.5289145929414509,-0.3934546511781128,-0.24534875319034477,-0.0893571444014125,0.06950647653188446,0.22613610211932725,0.3754975273192503,0.512790153030738,0.6336012812986745,0.7340479430568009,0.8109016999484224,0.8616924089915603,0.8847876150068338,0.8794450190701132,0.845836336610707,0.7850417783361768,0.6990153313713953,0.5905219565046064,0.46304872007267545,0.3206927167798526,0.16802938570287912,0.00996545191437599,-0.14841877969825634,-0.302032709612008
0.6206735328792027,0.7069800049024706,0.7705635578630873,0.8093805640521772,0.8221834129520836,0.8085606104649447,0.768950004671576,0.7046247130338916,0.617652203352153,0.5108278436487503,0.3875850567399272,0.2518849672014358,0.10808908756544894,-0.03918086428088898,-0.18519151091111588,-0.32524995000457757,-0.4548545880883418,-0.5698398254553451,-0.6665099419664434,-0.7417578805365332,-0.7931651105057619,-0.8190793612049088,-0.8186677272941865,-0.7919434390261794,-0.7397654370146386,-0.6638107651764186,-0.5665206691601113,-0.45102213270223895,-0.3210273737970698,-0.18071453095585974,-0.03459337439731702,0.11263964167787874,0.2562523269893416,0.39162885166625006,0.5144181028173128,0.6206735328792022
0.736024463191557,0.8016947974394596,0.8415980012609815,0.8544515528528336,0.839842328490916,0.7982398806667307,0.7309813462839552,0.6402284699781583,0.5288981238655236,0.40056855687302506,0.25936438687372115,0.10982403207456742,-0.04324615747897747,-0.19492637994809112,-0.3403415081797135,-0.47481778030451416,-0.5940330182889567,-0.6941555462935968,-0.7719673438872746,-0.8249674758715693,-0.8514524743958515,-0.8505710898156216,-0.8223516505564937,-0.7677011526152883,-0.6883761079624151,-0.5869260888018816,-0.46661178222286115,-0.3313001890337448,-0.18534033517438028,-0.03342349044397546,0.11956761277023828,0.2687157145294571,0.4092270721236727,0.536585534906677,0.646697697093732,0.7360244631915569
-0.20895688101469276,-0.3474337344350597,-0.474743781761255,-0.5867951733211587,-0.6799864851938436,-0.7513224719376547,-0.7985103362432004,-0.8200334213253968,-0.8151999575204482,-0.7841652963320332,-0.7279269173061517,-0.6482923682177878,-0.5478211689981669,-0.4297425466581861,-0.29785164527526564,-0.15638754694004814,-0.009897024170075227,0.13691159710002251,0.2793197669880882,0.41275036974008694,0.5329148359965038,0.6359509809402055,0.7185471380942788,0.7780485990074476,0.8125429377679972,0.8209214779461275,0.8029149263666272,0.7591020284131015,0.6908909666751493,0.6004741008012768,0.49075750325591555,0.36526755575929054,0.22803760847741586,0.08347834482910783,-0.06376398150821865,-0.2089568810146922
0.8586634499822284,0.8916133565636183,0.8959060762431402,0.8714036374782326,0.8188935688114733,0.7400635870552407,0.6374473526847049,0.5143430359054537,0.3747073107493418,0.22302818431554378,0.06418074852964284,-0.0967295093220966,-0.2545308011549193,-0.4041512636099812,-0.540781971915851,-0.6600315026874568,-0.7580670778869584,-0.8317377534635038,-0.8786756932876291,-0.8973722733527214,-0.8872265701918913,-0.8485646750526402,-0.782629213055857,-0.6915394042019971,-0.578222949896568,-0.4463219342180353,-0.3000757643388242,-0.14418491249060197,0.01634016108080934,0.17634004843035414,0.3306722215302722,0.47437631735219715,0.6028335680162885,0.7119152517912244,0.79811539360777,0.8586634499822287
0.605305982951304,0.47840444345394273,0.33612659151148444,0.18304535435196637,0.024080888893356852,-0.1356575561481065,-0.2910358557155608,-0.4370600234152173,-0.5690367223481234,-0.6827241128197863,-0.7744681885581499,-0.8413202194817067,-0.8811315263105388,-0.8926225408863155,-0.875423932545733,-0.8300884787119197,-0.75807329817323,-0.6616930180864654,-0.5440453799555729,-0.4089116756708786,-0.26063521367647485,-0.10398172146314107,0.05601382883446348,0.21420904858499648,0.36551941326221543,0.5050816832468118,0.6284102123492623,0.7315411201691626,0.8111596944727874,0.864706928771637,0.8904617708965354,0.8875964390304336,0.856203027297111,0.7972905457802617,0.7127524901091887,0.605305982951304
